policy_name,ec_k,ec_m,segment_size,workload_id,file_size_mb,num_objects,concurrency,read_ratio,failure_state,storage_overhead,efficiency,total_mb,read_mb,write_mb,per_thread_mb,io_intensity,data_disks_used_pct_before,data_disks_used_pct_after,data_disks_used_pct_delta,cpu_util_pct_during_run,mem_available_kb_before,load1_before,net_rx_bytes_delta,net_tx_bytes_delta,failed_disks,failed_nodes,failure_disk,time_since_last_failure_s,cpu_steal_pct_before,runnable_procs,dirty_kb,writeback_kb,swap_activity_delta,disk_reads_delta_max,disk_writes_delta_max,disk_io_time_ms_delta_max,disk_weighted_io_time_delta_max,disk_sectors_rw_delta_max,payload_bytes,total_upload_bytes,total_download_bytes,avg_upload_ms,p95_upload_ms,avg_download_ms,p95_download_ms,upload_success_rate,download_success_rate,upload_throughput_mbps,download_throughput_mbps,reconstruction_time_ms,timestamp,run_id
EC-2-2,2,2,1048576,W0006,0.015625,1,1,1.0,1,2.0,0.5,0.015625,0.015625,0.0,0.015625,0.015625,49.668578036673885,49.668598482535415,2.044586153004957e-05,26.53061224489796,2371140,9.89,141061,141061,1,1,d1,0.2864081859588623,0.0,3,10700,0,0,7,17,112,108,453,16384,16384,16384,28.371708000122453,28.371708000122453,10.104821999902924,10.104821999902924,1.0,1.0,4.540343088426914,12.1662963552093,10.773863000395068,2026-01-23T10:40:56+0600,24e2522e
EC-3-2,3,2,1048576,W0006,0.015625,1,1,1.0,1,1.6666666666666667,0.6,0.015625,0.015625,0.0,0.015625,0.015625,52.27900340873403,52.27905656797405,5.31592400250247e-05,27.77777777777778,2383648,9.97,151856,151856,1,1,d1,0.3469080924987793,0.0,4,9188,0,0,13,44,268,376,1784,16384,16384,16384,72.80063100006373,72.80063100006373,15.742151000267768,15.742151000267768,1.0,1.0,1.7874736732799374,8.084481449381876,16.21329599947785,2026-01-23T11:08:53+0600,e363bc49
EC-4-2,4,2,1048576,W0006,0.015625,1,1,1.0,1,1.5,0.6666666666666666,0.015625,0.015625,0.0,0.015625,0.015625,54.6410551809268,54.641082442075515,2.7261148716206662e-05,12.738853503184714,2367120,7.87,133713,133713,1,1,d1,0.4096870422363281,0.0,1,11944,0,0,14,17,216,316,304,16384,16384,16384,122.44730600014009,122.44730600014009,13.033426999754738,13.033426999754738,1.0,1.0,1.0660053668365916,9.716876037357606,13.489586999639869,2026-01-23T11:37:51+0600,57baa6b8
EC-4-3,4,3,1048576,W0006,0.015625,1,1,1.0,1,1.75,0.5714285714285714,0.015625,0.015625,0.0,0.015625,0.015625,57.23388757066089,57.23395708659014,6.951592924764327e-05,7.124681933842239,2226280,13.22,144921,144921,1,1,d1,0.5964868068695068,0.0,2,7024,0,0,12,22,348,568,512,16384,16384,16384,263.70237700029975,263.70237700029975,71.08549000076891,71.08549000076891,1.0,1.0,0.49605524022139874,1.8200594513124349,72.01670500035107,2026-01-23T12:10:38+0600,dd2afa87
EC-5-3,5,3,1048576,W0006,0.015625,1,1,1.0,1,1.6,0.625,0.015625,0.015625,0.0,0.015625,0.015625,59.6984862429339,59.698573478609816,8.72356759131776e-05,10.951008645533141,2015668,11.49,152725,152725,1,1,d1,0.5755617618560791,0.0,1,7628,0,0,19,860,92,16,20572,16384,16384,16384,246.28861599921947,246.28861599921947,54.01881200123171,54.01881200123171,1.0,1.0,0.5301006426047481,2.3730817587752675,55.23438699856342,2026-01-23T12:47:44+0600,1256a1f8
EC-6-3,6,3,1048576,W0006,0.015625,1,1,1.0,1,1.5,0.6666666666666666,0.015625,0.015625,0.0,0.015625,0.015625,62.08869196646662,62.088711049270714,1.9082804094239236e-05,13.983050847457626,1957340,15.91,178760,178760,1,1,d1,0.4609096050262451,0.0,1,8708,0,0,7,19,208,168,274,16384,16384,16384,183.25877100141952,183.25877100141952,21.879281999645173,21.879281999645173,1.0,1.0,0.7133214400696588,5.869839164681115,22.33033000084106,2026-01-23T13:28:52+0600,59b0df94
EC-7-3,7,3,1048576,W0006,0.015625,1,1,1.0,1,1.4285714285714286,0.7,0.015625,0.015625,0.0,0.015625,0.015625,64.37161825450137,64.37167959208598,6.133758461146499e-05,19.51219512195122,1896140,15.58,142593,142593,1,1,d1,0.3129701614379883,0.0,1,10608,0,0,29,373,112,8,8142,16384,16384,16384,50.74385400075698,50.74385400075698,19.299667999803205,19.299667999803205,1.0,1.0,2.5558848257827944,6.573342047008577,19.940443999075796,2026-01-23T14:08:34+0600,7cfcb907
EC-8-3,8,3,1048576,W0006,0.015625,1,1,1.0,1,1.375,0.7272727272727273,0.015625,0.015625,0.0,0.015625,0.015625,66.69607962872496,66.696110979046,3.1350321037848516e-05,28.735632183908045,1781728,16.38,215430,215430,1,1,d1,0.336423397064209,0.0,4,10576,0,0,58,35,460,440,1706,16384,16384,16384,55.2925679985492,55.2925679985492,22.05199200034258,22.05199200034258,1.0,1.0,2.344439292877532,5.676872104108117,23.089942998922197,2026-01-23T14:46:53+0600,d121bf12
EC-8-4,8,4,1048576,W0006,0.015625,1,1,1.0,1,1.5,0.6666666666666666,0.015625,0.015625,0.0,0.015625,0.015625,69.14426027418172,69.14432161176634,6.133758462567585e-05,14.432989690721648,1718708,21.37,176441,176441,1,1,d1,0.5113112926483154,0.0,4,8768,0,0,51,41,156,36,1217,16384,16384,16384,225.97188700092374,225.97188700092374,19.898424001439707,19.898424001439707,1.0,1.0,0.5789182787088857,6.3797589064891405,20.54565100115724,2026-01-23T15:31:29+0600,77fd4aae
EC-10-4,10,4,1048576,W0007,0.015625,1,2,0.0,1,1.4,0.7142857142857143,0.015625,0.0,0.015625,0.0078125,0.03125,71.46727271835088,71.46731633618886,4.361783797435237e-05,25.587467362924283,1493272,24.38,214299,214299,1,1,d1,0.7072415351867676,0.0,1,9144,0,0,49,308,248,540,6057,16384,16384,16384,272.5496370003384,272.5496370003384,67.07579200156033,67.07579200156033,1.0,1.0,0.47959096604164236,1.934216053611119,67.76571700174827,2026-01-23T16:26:19+0600,aefed2c7
EC-2-2,2,2,1048576,W0007,0.015625,1,2,0.0,1,2.0,0.5,0.015625,0.0,0.015625,0.0078125,0.03125,49.6686093869949,49.668657094005155,4.770701025336166e-05,7.9245283018867925,2371864,9.89,142171,142171,1,1,d1,0.4733123779296875,0.0,1,10892,0,0,9,10,136,120,334,16384,16384,16384,214.78431700006695,214.78431700006695,11.143497999910323,11.143497999910323,1.0,1.0,0.6086295819815024,11.43983790519283,11.45782200001122,2026-01-23T10:40:57+0600,86f87c88
EC-3-2,3,2,1048576,W0007,0.015625,1,2,0.0,1,1.6666666666666667,0.6,0.015625,0.0,0.015625,0.0078125,0.03125,52.279322364174064,52.279338720863294,1.6356689229723997e-05,24.074074074074073,2385564,9.97,152634,152634,1,1,d1,0.29465746879577637,0.0,2,9612,0,0,23,803,196,364,19530,16384,16384,16384,30.38453400040453,30.38453400040453,12.835069000175281,12.835069000175281,1.0,1.0,4.2423540560074375,9.85086097739376,13.306199999533419,2026-01-23T11:08:53+0600,1700f719
EC-4-2,4,2,1048576,W0007,0.015625,1,2,0.0,1,1.5,0.6666666666666666,0.015625,0.0,0.015625,0.0078125,0.03125,54.64105245481193,54.641082442075515,2.998726358782733e-05,11.864406779661017,2366812,7.87,135130,135130,1,1,d1,0.40347909927368164,0.0,1,12080,0,0,9,25,140,184,369,16384,16384,16384,133.7300929999401,133.7300929999401,15.286564999769325,15.286564999769325,1.0,1.0,0.9754333415708312,8.32570086931619,15.743675000521762,2026-01-23T11:37:51+0600,b0f331cb
EC-4-3,4,3,1048576,W0007,0.015625,1,2,0.0,1,1.75,0.5714285714285714,0.015625,0.0,0.015625,0.0078125,0.03125,57.234059315897845,57.23409884456348,3.952866563849966e-05,10.05586592178771,2225244,13.22,141512,141512,1,1,d1,0.44623589515686035,0.0,1,7140,0,0,27,35,352,408,1351,16384,16384,16384,143.70447500004957,143.70447500004957,14.472692999333958,14.472692999333958,1.0,1.0,0.9086949899135813,8.693329074163769,15.077808000569348,2026-01-23T12:10:38+0600,08fd1ef5
EC-5-3,5,3,1048576,W0007,0.015625,1,2,0.0,1,1.6,0.625,0.015625,0.0,0.015625,0.0078125,0.03125,59.698570752494945,59.698596650586225,2.589809128039633e-05,28.000000000000004,2015352,11.49,183837,183837,1,1,d1,0.34650444984436035,0.0,3,7704,0,0,16,16,380,524,402,16384,16384,16384,42.23334699963743,42.23334699963743,18.97941599963815,18.97941599963815,1.0,1.0,3.028268840607651,6.561892263444168,19.975870000052964,2026-01-23T12:47:44+0600,bbb1d943
EC-6-3,6,3,1048576,W0007,0.015625,1,2,0.0,1,1.5,0.6666666666666666,0.015625,0.0,0.015625,0.0078125,0.03125,62.08870968621328,62.08876693462558,5.724841230403399e-05,23.809523809523807,1955500,15.91,171014,171014,1,1,d1,0.38965511322021484,0.0,1,9036,0,0,11,30,312,456,592,16384,16384,16384,103.69084299964015,103.69084299964015,19.780181000896846,19.780181000896846,1.0,1.0,1.2584935133976005,6.281520945594392,20.866990000286023,2026-01-23T13:28:52+0600,66ab235c
EC-7-3,7,3,1048576,W0007,0.015625,1,2,0.0,1,1.4285714285714286,0.7,0.015625,0.0,0.015625,0.0078125,0.03125,64.37167959208598,64.37172048380906,4.0891723074309994e-05,7.666666666666666,1899472,15.58,153228,153228,1,1,d1,0.5301246643066406,0.0,9,10600,0,0,33,7,88,8,504,16384,16384,16384,222.6209190012014,222.6209190012014,31.897093998850323,31.897093998850323,1.0,1.0,0.5863237183444755,3.9492774322228823,33.1897050000407,2026-01-23T14:08:34+0600,844d773e
EC-8-3,8,3,1048576,W0007,0.015625,1,2,0.0,1,1.375,0.7272727272727273,0.015625,0.0,0.015625,0.0078125,0.03125,66.69609871152907,66.69613142490753,3.2713378459447995e-05,10.869565217391305,1778504,16.38,175118,175118,1,1,d1,0.49845385551452637,0.0,7,10596,0,0,26,18,236,176,552,16384,16384,16384,217.5555430003442,217.5555430003442,22.63663799749338,22.63663799749338,1.0,1.0,0.6010507134228839,5.650043612769727,23.198737999337027,2026-01-23T14:46:53+0600,32ecb6cf
EC-8-4,8,4,1048576,W0007,0.015625,1,2,0.0,1,1.5,0.6666666666666666,0.015625,0.0,0.015625,0.0078125,0.03125,69.14431343342173,69.14427663087096,-3.6802550766878994e-05,18.705035971223023,1716760,21.37,188496,188496,1,1,d1,0.5196554660797119,0.0,5,9264,0,0,54,22,304,364,1009,16384,16384,16384,210.68096499948297,210.68096499948297,27.7436040014436,27.7436040014436,1.0,1.0,0.6206067070653221,4.6460014972877355,28.21231200141483,2026-01-23T15:31:30+0600,7fe3f9a1
EC-10-4,10,4,1048576,W0008,0.015625,1,2,0.2,0,1.4,0.7142857142857143,0.015625,0.003125,0.0125,0.0078125,0.03125,70.1120719454428,70.1122082511864,0.00013630574359524417,23.214285714285715,1695348,14.11,198086,198086,0,0,d1,2.3580126762390137,0.0,1,12228,0,0,46,38,284,1044,933,16384,16384,16384,69.73518200175022,69.73518200175022,25.421669000934344,25.421669000934344,1.0,1.0,1.864197098511793,5.055622766302237,,2026-01-23T15:47:44+0600,447c1040
EC-2-2,2,2,1048576,W0008,0.015625,1,2,0.2,0,2.0,0.5,0.015625,0.003125,0.0125,0.0078125,0.03125,47.96359355371971,47.963642623787415,4.907006770338285e-05,16.289592760180994,2502108,4.57,182149,182149,0,0,d1,,0.0,1,3488,0,0,12,15,160,140,1202,16384,16384,16384,173.4874580001815,173.4874580001815,14.377103000242641,14.377103000242641,1.0,1.0,0.7490777931217752,8.309959353426061,,2026-01-23T10:25:00+0600,a2c1ebd1
EC-3-2,3,2,1048576,W0008,0.015625,1,2,0.2,0,1.6666666666666667,0.6,0.015625,0.003125,0.0125,0.0078125,0.03125,50.766080533795105,50.766140508322295,5.997452718986551e-05,12.299465240641712,2457320,6.84,144973,144973,0,0,d1,1.2066943645477295,0.0,1,5240,0,0,4,18,36,0,281,16384,16384,16384,144.68331800026135,144.68331800026135,14.786577999984729,14.786577999984729,1.0,1.0,0.9027450793771336,8.424132769988935,,2026-01-23T10:52:22+0600,d9002332
EC-4-2,4,2,1048576,W0008,0.015625,1,2,0.2,0,1.5,0.6666666666666666,0.015625,0.003125,0.0125,0.0078125,0.03125,53.21728171452998,53.21735531963152,7.360510154086342e-05,26.31578947368421,2444204,8.22,149531,149531,0,0,d1,1.130718469619751,0.0,5,7680,0,0,10,35,64,4,512,16384,16384,16384,31.243831000210776,31.243831000210776,13.981133000015689,13.981133000015689,1.0,1.0,4.138708497068615,8.900014510432554,,2026-01-23T11:20:38+0600,570b6e6c
EC-4-3,4,3,1048576,W0008,0.015625,1,2,0.2,0,1.75,0.5714285714285714,0.015625,0.003125,0.0125,0.0078125,0.03125,55.5510963888792,55.55119452901459,9.814013538544941e-05,22.899159663865547,2521272,8.75,264089,264089,0,0,d1,2.3215830326080322,0.0,3,6156,0,0,12,30,172,184,1052,16384,16384,16384,373.2555649994538,373.2555649994538,33.457183999416884,33.457183999416884,1.0,1.0,0.3503510509669987,3.7687682196321544,,2026-01-23T11:50:03+0600,45316634
EC-5-3,5,3,1048576,W0008,0.015625,1,2,0.2,0,1.6,0.625,0.015625,0.003125,0.0125,0.0078125,0.03125,58.22596030122478,58.22604889995812,8.859873334188251e-05,23.170731707317074,1982860,9.42,180343,180343,0,0,d1,2.5583183765411377,0.0,1,9372,0,0,6,40,76,8,644,16384,16384,16384,53.46941199968569,53.46941199968569,15.376708000985673,15.376708000985673,1.0,1.0,2.4304992948508324,8.2749188241517,,2026-01-23T12:24:38+0600,dcef5f30
EC-6-3,6,3,1048576,W0008,0.015625,1,2,0.2,0,1.5,0.6666666666666666,0.015625,0.003125,0.0125,0.0078125,0.03125,60.63056536351105,60.63067031893363,0.00010495542257871193,27.82608695652174,2120592,15.89,197261,197261,0,0,d1,2.349348306655884,0.0,5,9904,0,12,11,33,196,220,588,16384,16384,16384,162.71775099994557,162.71775099994557,27.356829999916954,27.356829999916954,1.0,1.0,0.8026402916994244,4.7000723986465305,,2026-01-23T13:03:07+0600,fa608f1a
EC-7-3,7,3,1048576,W0008,0.015625,1,2,0.2,0,1.4285714285714286,0.7,0.015625,0.003125,0.0125,0.0078125,0.03125,62.97190411490683,62.9720240639612,0.0001199490543726256,26.25,2083720,11.16,184198,184198,0,0,d1,1.8232932090759277,0.0,2,10884,0,0,15,26,172,100,598,16384,16384,16384,47.52435499904095,47.52435499904095,19.41530700059957,19.41530700059957,1.0,1.0,2.72678236520339,6.55773432342688,,2026-01-23T13:44:31+0600,070e0ff7
EC-8-3,8,3,1048576,W0008,0.015625,1,2,0.2,0,1.375,0.7272727272727273,0.015625,0.003125,0.0125,0.0078125,0.03125,65.2496575999721,65.24980889934747,0.00015129937537494698,37.62376237623762,1942908,10.01,237465,237465,0,0,d1,2.3450868129730225,0.0,1,5960,0,0,51,99,580,556,2764,16384,16384,16384,57.70509699868853,57.70509699868853,25.810560000536498,25.810560000536498,1.0,1.0,2.2489106881624283,4.983990595662366,,2026-01-23T14:24:00+0600,c0182221
EC-8-4,8,4,1048576,W0008,0.015625,1,2,0.2,0,1.5,0.6666666666666666,0.015625,0.003125,0.0125,0.0078125,0.03125,67.58626517900761,67.58639739557891,0.00013221657130202402,26.713947990543733,1741744,16.8,236296,236296,0,0,d1,2.402787446975708,0.0,4,8524,0,0,56,32,212,224,1561,16384,16384,16384,343.9403129996208,343.9403129996208,23.784065000654664,23.784065000654664,1.0,1.0,0.38047738248022966,5.395479482987087,,2026-01-23T15:04:16+0600,9fefc43e
EC-10-4,10,4,1048576,W0009,0.015625,1,2,0.4,1,1.4,0.7142857142857143,0.015625,0.00625,0.009375,0.0078125,0.03125,71.46731497313142,71.46735722791193,4.225478051012033e-05,30.625000000000004,1493096,24.38,215415,215415,1,1,d1,0.44769954681396484,0.0,3,5716,0,0,60,545,440,824,12261,16384,16384,16384,72.16139899901464,72.16139899901464,61.865114999818616,61.865114999818616,1.0,1.0,1.7850501235254148,2.0757549518880754,63.14486900009797,2026-01-23T16:26:20+0600,35d8f92c
EC-2-2,2,2,1048576,W0009,0.015625,1,2,0.4,1,2.0,0.5,0.015625,0.00625,0.009375,0.0078125,0.03125,49.668650278717976,49.66866799846466,1.7719746686850613e-05,23.076923076923077,2369280,9.89,145571,145571,1,1,d1,0.30887818336486816,0.0,3,4120,0,0,9,31,236,360,703,16384,16384,16384,29.57557599984284,29.57557599984284,12.051214999701187,12.051214999701187,1.0,1.0,4.30137450233012,10.315471373407538,12.706843999694684,2026-01-23T10:40:57+0600,c293362a
EC-3-2,3,2,1048576,W0009,0.015625,1,2,0.4,1,1.6666666666666667,0.6,0.015625,0.00625,0.009375,0.0078125,0.03125,52.279338720863294,52.27940005844791,6.133758461857042e-05,14.150943396226415,2383396,9.97,130758,130758,1,1,d1,0.33948755264282227,0.0,1,9644,0,0,6,16,40,0,277,16384,16384,16384,76.86313600061112,76.86313600061112,14.214406000064628,14.214406000064628,1.0,1.0,1.693676805106323,8.949382920295482,14.659022000159894,2026-01-23T11:08:53+0600,3163dea8
EC-4-2,4,2,1048576,W0009,0.015625,1,2,0.4,1,1.5,0.6666666666666666,0.015625,0.00625,0.009375,0.0078125,0.03125,54.64103473506526,54.641071537616035,3.680255077398442e-05,23.809523809523807,2366944,7.87,176362,176362,1,1,d1,0.30469584465026855,0.0,6,12216,68,0,20,27,276,548,680,16384,16384,16384,39.365171999634185,39.365171999634185,13.481279999723483,13.481279999723483,1.0,1.0,3.2946302092222153,9.386314007471967,13.964774000669422,2026-01-23T11:37:51+0600,0b88d68f
EC-4-3,4,3,1048576,W0009,0.015625,1,2,0.4,1,1.75,0.5714285714285714,0.015625,0.00625,0.009375,0.0078125,0.03125,57.23409611844861,57.23412337959733,2.7261148716206662e-05,12.457912457912458,2225316,13.22,163479,163479,1,1,d1,0.5059523582458496,0.0,2,7148,0,0,14,11,212,332,365,16384,16384,16384,236.85784900044382,236.85784900044382,17.05428000059328,17.05428000059328,1.0,1.0,0.550292143274993,7.272254759635878,18.02406900060305,2026-01-23T12:10:39+0600,d58e9c5b
EC-5-3,5,3,1048576,W0009,0.015625,1,2,0.4,1,1.6,0.625,0.015625,0.00625,0.009375,0.0078125,0.03125,59.69858847224161,59.698619822562634,3.135032102363766e-05,23.170731707317074,2015648,11.49,185639,185639,1,1,d1,0.35630273818969727,0.0,3,7728,0,0,10,29,192,168,299,16384,16384,16384,48.7602639987017,48.7602639987017,21.46725599959609,21.46725599959609,1.0,1.0,2.667226245897592,5.981778467221541,21.912223000981612,2026-01-23T12:47:45+0600,68c5e701
EC-6-3,6,3,1048576,W0009,0.015625,1,2,0.4,1,1.5,0.6666666666666666,0.015625,0.00625,0.009375,0.0078125,0.03125,62.088659253088146,62.088685151179426,2.589809128039633e-05,23.423423423423422,1956136,15.91,226309,226309,1,1,d1,0.35822582244873047,0.0,4,9612,0,0,15,54,204,252,723,16384,16384,16384,59.24437200155808,59.24437200155808,35.04235800028255,35.04235800028255,1.0,1.0,2.1835935511059885,3.691312109901693,35.50871200059191,2026-01-23T13:28:52+0600,d31a0688
EC-7-3,7,3,1048576,W0009,0.015625,1,2,0.4,1,1.4285714285714286,0.7,0.015625,0.00625,0.009375,0.0078125,0.03125,64.37162506978855,64.37168640737316,6.133758461146499e-05,13.157894736842104,1903772,15.58,139934,139934,1,1,d1,0.33715391159057617,0.0,1,10560,0,0,45,32,244,172,674,16384,16384,16384,49.570040000617155,49.570040000617155,16.540767999686068,16.540767999686068,1.0,1.0,2.611074764274924,7.67611336785249,17.075763000320876,2026-01-23T14:08:35+0600,3cfe753a
EC-8-3,8,3,1048576,W0009,0.015625,1,2,0.4,1,1.375,0.7272727272727273,0.015625,0.00625,0.009375,0.0078125,0.03125,66.69612460962036,66.69616686440087,4.225478051012033e-05,21.455938697318008,1780212,16.38,199358,199358,1,1,d1,0.5043668746948242,0.0,1,10636,0,0,43,31,236,324,668,16384,16384,16384,207.21332399989478,207.21332399989478,17.733846998453373,17.733846998453373,1.0,1.0,0.6286866848668907,7.253176086489611,18.071709000651026,2026-01-23T14:46:54+0600,435d09d2
EC-8-4,8,4,1048576,W0009,0.015625,1,2,0.4,1,1.5,0.6666666666666666,0.015625,0.00625,0.009375,0.0078125,0.03125,69.14426708946891,69.14426981558378,2.7261148716206662e-06,10.989010989010989,1715976,21.37,166778,166778,1,1,d1,0.5697221755981445,0.0,2,9688,0,0,49,270,396,428,5813,16384,16384,16384,268.50595499854535,268.50595499854535,45.79669200029457,45.79669200029457,1.0,1.0,0.48603984846006915,2.805398088301877,46.72219500207575,2026-01-23T15:31:30+0600,7bf2b747
EC-10-4,10,4,1048576,W0010,0.015625,1,2,0.6,0,1.4,0.7142857142857143,0.015625,0.009375,0.00625,0.0078125,0.03125,70.11215372888897,70.11228867157513,0.00013494268615943383,8.55614973262032,1694500,14.11,195864,195864,0,0,d1,2.910512924194336,0.0,1,12284,0,0,39,33,96,120,917,16384,16384,16384,214.60901500176988,214.60901500176988,113.92953600079636,113.92953600079636,1.0,1.0,0.6090491171424203,1.1317989906695496,,2026-01-23T15:47:45+0600,73e62bb9
EC-2-2,2,2,1048576,W0010,0.015625,1,2,0.6,0,2.0,0.5,0.015625,0.009375,0.00625,0.0078125,0.03125,47.963635808500236,47.9637066874869,7.087898666213732e-05,20.588235294117645,2499592,4.57,159555,159555,0,0,d1,,0.0,2,3724,0,0,10,39,192,172,1006,16384,16384,16384,43.26586899969698,43.26586899969698,14.514532000248437,14.514532000248437,1.0,1.0,2.912444266516583,8.78711387765911,,2026-01-23T10:25:00+0600,4471177a
EC-3-2,3,2,1048576,W0010,0.015625,1,2,0.6,0,1.6666666666666667,0.6,0.015625,0.009375,0.00625,0.0078125,0.03125,50.76611733634588,50.7661786739305,6.133758461857042e-05,28.8135593220339,2456140,6.84,151909,151909,0,0,d1,1.4947667121887207,0.0,2,5432,0,0,13,18,268,196,436,16384,16384,16384,30.852418999984366,30.852418999984366,14.723964000040723,14.723964000040723,1.0,1.0,4.08592895124236,8.64290465737128,,2026-01-23T10:52:22+0600,d789f515
EC-4-2,4,2,1048576,W0010,0.015625,1,2,0.6,0,1.5,0.6666666666666666,0.015625,0.009375,0.00625,0.0078125,0.03125,53.21733351071254,53.21740575275665,7.224204410505308e-05,17.741935483870968,2445224,8.22,132298,132298,0,0,d1,1.3784513473510742,0.0,3,7748,0,0,4,18,224,192,197,16384,16384,16384,38.98830199977965,38.98830199977965,14.00859500063234,14.00859500063234,1.0,1.0,3.3052533561947297,9.099709059356778,,2026-01-23T11:20:38+0600,ebbc28be
EC-4-3,4,3,1048576,W0010,0.015625,1,2,0.6,0,1.75,0.5714285714285714,0.015625,0.009375,0.00625,0.0078125,0.03125,55.55119452901459,55.55127358634587,7.905733128410475e-05,21.978021978021978,2523652,8.75,195264,195264,0,0,d1,2.855146884918213,0.0,1,6476,0,0,18,19,388,368,514,16384,16384,16384,205.51521799916372,205.51521799916372,21.556136000072,21.556136000072,1.0,1.0,0.6355764191559272,5.793808627209494,,2026-01-23T11:50:04+0600,81bd88b9
EC-5-3,5,3,1048576,W0010,0.015625,1,2,0.6,0,1.6,0.625,0.015625,0.009375,0.00625,0.0078125,0.03125,58.22604617384325,58.226144313978644,9.814013539255484e-05,25.742574257425744,1982692,9.42,177157,177157,0,0,d1,2.8729984760284424,0.0,1,9448,0,0,5,49,104,104,697,16384,16384,16384,73.39925399901404,73.39925399901404,12.74070399995253,12.74070399995253,1.0,1.0,1.772638884933078,10.010287366520524,,2026-01-23T12:24:38+0600,43567552
EC-6-3,6,3,1048576,W0010,0.015625,1,2,0.6,0,1.5,0.6666666666666666,0.015625,0.009375,0.00625,0.0078125,0.03125,60.63067031893363,60.630739834862865,6.951592923343242e-05,19.51219512195122,2121920,15.89,265766,265766,0,0,d1,2.959327459335327,0.0,1,10164,0,0,9,304,300,2604,6007,16384,16384,16384,325.2692370006116,325.2692370006116,20.369277999634505,20.369277999634505,1.0,1.0,0.40235444515816,6.12068573399066,,2026-01-23T13:03:07+0600,5c6fcfe7
EC-7-3,7,3,1048576,W0010,0.015625,1,2,0.6,0,1.4285714285714286,0.7,0.015625,0.009375,0.00625,0.0078125,0.03125,62.97201997478889,62.971925923825815,-9.405096307801841e-05,14.006514657980457,2083060,11.16,172909,172909,0,0,d1,2.3283352851867676,0.0,1,10972,0,0,12,543,140,100,13338,16384,16384,16384,249.55752499954542,249.55752499954542,17.115492999437265,17.115492999437265,1.0,1.0,0.524227933964428,7.466459406976053,,2026-01-23T13:44:32+0600,796c4fad
